190,50,65
191,50,70
192,50,55
193,50,60
194,50,55
195,50,45
196,50,30
197,50,10
198,50,25
199,50,60
200,55,90
201,55,70
202,55,10
203,55,45
204,55,65
205,55,35
206,55,10
207,55,55
208,55,95
209,55,60
210,55,80
211,55,30
212,55,80
213,60,50
214,60,70
215,60,20
216,60,50
217,60,75
218,60,5
219,60,65
220,60,5
221,60,55
222,60,35
223,60,75
224,60,90
225,60,60
226,60,60
227,60,45
228,60,5
229,60,15
230,60,15
231,65,20
232,65,50
233,65,10
234,65,80
235,65,0
236,65,25
237,65,55
238,65,30
239,65,0
240,65,10
241,65,75
242,65,15
243,65,50
244,65,70
245,65,50
246,65,0
247,65,50
248,65,20
249,65,50
250,65,65
251,65,30
252,65,85
253,65,55
254,65,50
255,65,10
256,70,55
257,70,50
258,70,50
259,70,40
260,70,0
261,70,55
262,70,70
263,70,10
264,70,65
265,70,85
266,70,45
267,70,65
268,70,10
269,70,5
270,70,55
271,70,65
272,70,65
273,70,85
274,75,55
275,75,20
276,75,5
277,75,80
278,75,15
279,75,5
280,75,20
281,75,45
282,75,55
283,75,45
284,75,10
285,75,0
286,75,20
287,75,55
288,75,5
289,75,95
290,75,40
291,75,50
292,75,0
293,75,40
294,75,0
295,75,95
296,80,75
297,80,90
298,80,20
299,80,35
300,80,10
301,80,90
302,80,50
303,80,10
304,80,25
305,80,80
306,80,10
307,80,0
308,80,0
309,80,85
310,80,35
311,80,65
312,80,60
313,80,60
314,80,5
315,80,25
316,80,45
317,85,20
318,85,45
319,85,55
320,85,25
321,85,90
322,85,5
323,85,40
324,85,80
325,85,30
326,85,30
327,85,15
328,85,85
329,85,25
330,85,15
331,85,60
332,85,80
333,85,65
334,85,0
335,85,90
336,85,70
337,85,25
338,85,0
339,85,35
340,90,15
341,90,70
342,90,5
343,90,70
344,90,65
345,90,65
346,90,35
347,90,15
348,90,50
349,90,95
350,90,40
351,90,70
352,90,95
353,90,45
354,90,85
355,90,45
356,90,70
357,90,5
358,90,95
359,90,20
360,90,60
361,90,20
362,90,15
363,95,50
364,95,30
365,95,30
366,95,70
367,95,20
368,95,30
369,95,35
370,95,65
371,95,50
372,95,80
373,95,50
374,95,95
375,95,60
376,95,80
377,95,95
378,95,90
379,95,95
380,95,45
381,95,35
382,95,70
383,95,95
384,100,35
385,100,80
386,100,25
387,100,45
388,100,5
389,100,45
390,100,80
391,100,35
392,100,0
393,100,70
394,100,15
395,100,85
396,100,60
397,100,10
398,100,70
399,100,5
400,100,30
401,100,35
402,100,75
403,100,40
404,100,80
405,100,95
406,105,95
407,105,0
408,105,55
409,105,5
410,105,5
411,105,60
412,105,65
413,105,70
414,105,45
415,105,45
416,105,10
417,105,5
418,105,60
419,105,10
420,105,5
421,105,30
422,105,65
423,105,50
424,105,65
425,105,25
426,110,25
427,110,45
428,110,20
429,110,95
430,110,90
431,110,10
432,110,55
433,110,85
434,110,60
435,110,40
436,110,20
437,110,90
438,110,65
439,110,85
440,110,45
441,110,25
442,110,90
443,110,20
444,115,85
445,115,70
446,115,45
447,115,15
448,115,10
449,115,90
450,115,50
451,115,55
452,115,80
453,115,25
454,115,60
455,115,55
456,115,5
457,115,45
458,115,55
459,115,25
460,115,20
461,115,50
462,115,5
463,115,90
464,115,25
465,115,15
466,115,40
467,115,85
468,120,95
469,120,15
470,120,15
471,120,35
472,120,5
473,120,95
474,120,75
475,120,55
476,120,15
477,120,45
478,120,80
479,120,10
480,120,35
481,120,75
482,120,15
483,120,65
484,120,40
485,120,30
486,120,75
487,120,70
488,120,15
489,120,20
490,120,45
491,120,95
492,120,95
493,125,25
494,125,5
495,125,10
496,125,0
497,125,20
498,125,50
499,125,45
500,125,10
501,125,85
502,125,50
503,125,30
504,125,50
505,125,80
506,125,95
507,125,75
508,125,55
509,125,10
510,130,70
511,130,60
512,130,95
513,130,80
514,130,25
515,130,70
516,130,95
517,130,95
518,130,10
519,130,95
520,130,80
521,130,90
522,130,90
523,130,40
524,130,0
525,130,65
526,130,30
527,130,75
528,130,75
529,135,95
530,135,90
531,135,40
532,135,75
533,135,35
534,135,40
535,135,0
536,135,95
537,135,5
538,135,85
539,135,20
540,135,90
541,135,95
542,135,75
543,135,5
544,135,80
545,135,85
546,135,65
547,140,90
548,140,85
549,140,95
550,140,55
551,140,65
552,140,20
553,140,5
554,140,30
555,140,45
556,140,30
557,140,90
558,140,35
559,140,15
560,140,0
561,140,50
562,140,50
563,140,45
564,140,35
565,140,50
566,140,5
567,140,5
568,140,15
569,145,20
570,145,60
571,145,90
572,145,85
573,145,35
574,145,15
575,145,90
576,145,15
577,145,40
578,145,40
579,145,10
580,145,50
581,145,70
582,145,30
583,145,55
584,150,0
585,150,0
586,150,20
587,150,90
588,150,60
589,150,5
590,150,5
591,150,40
592,150,90
593,150,85
594,150,80
595,150,45
596,150,65
597,150,45
598,150,15
599,150,25
600,150,30
601,150,0
602,150,10
603,155,15
604,155,20
605,155,15
606,155,45
607,155,15
608,155,0
609,155,45
610,155,0
611,155,65
612,155,90
613,155,40
614,155,15
615,155,70
616,155,25
617,155,80
618,155,65
619,155,90
620,155,65
621,155,30
622,160,50
623,160,85
624,160,60
625,160,15
626,160,70
627,160,80
628,160,15
629,160,15
630,160,15
631,160,0
632,160,35
633,160,20
634,160,35
635,160,90
636,160,25
637,160,10
638,160,20
639,160,0
640,160,15
641,160,95
642,160,50
643,160,70
644,160,50
645,165,90
646,165,80
647,165,75
648,165,25
649,165,40
650,165,10
651,165,80
652,165,35
653,165,40
654,165,55
655,165,0
656,165,50
657,165,35
658,165,65
659,165,35
660,165,25
661,170,35
662,170,60
663,170,50
664,170,50
665,170,60
666,170,90
667,170,65
668,170,45
669,170,5
670,170,90
671,170,70
672,170,40
673,170,25
674,170,95
675,170,80
676,170,65
677,170,95
678,170,90
679,170,40
680,170,55
681,170,0
682,170,10
683,170,30
684,175,55
685,175,25
686,175,85
687,175,0
688,175,25
689,175,20
690,175,40
691,175,50
692,175,80
693,175,80
694,175,50
695,175,90
696,175,5
697,175,95
698,175,90
699,175,70
700,175,80
701,180,45
702,180,5
703,180,15
704,180,65
705,180,50
706,180,65
707,180,60
708,180,50
709,180,95
710,180,5
711,180,50
712,180,50
713,180,0
714,180,70
715,180,40
716,180,85
717,180,65
718,180,85
719,180,15
720,180,70
721,180,15
722,180,65
723,180,0
724,180,70
725,180,0
726,180,60
727,185,0
728,185,65
729,185,50
730,185,85
731,185,60
732,185,65
733,185,50
734,185,25
735,185,30
736,185,5
737,185,20
738,185,80
739,185,95
740,185,65
741,185,95
742,185,60
743,185,90
744,185,70
745,185,60
746,185,25
747,185,35
748,185,15
749,185,5
750,185,40
751,185,90
752,185,85
753,190,40
754,190,90
755,190,35
756,190,75
757,190,60
758,190,5
759,190,85
760,190,75
761,190,50
762,190,45
763,190,15
764,190,50
765,190,65
766,190,85
767,190,65
768,190,40
769,190,60
770,195,0
771,195,70
772,195,60
773,195,75
774,195,0
775,195,40
776,195,50
777,195,30
778,195,45
779,195,30
780,195,20
781,195,45
782,195,35
783,195,10
784,195,45
785,195,45
786,195,10
787,195,75
788,195,95
789,195,90
790,195,20
791,195,40
792,200,20
793,200,5
794,200,90
795,200,75
796,200,15
797,200,30
798,200,10
799,200,70
800,200,95
801,200,65
802,200,55
803,200,35
804,200,55
805,200,10
806,200,20
807,200,60
808,200,50
809,200,50
810,205,80
811,205,0
812,205,35
813,205,50
814,205,35
815,205,95
816,205,45
817,205,30
818,205,70
819,205,55
820,205,40
821,205,35
822,205,5
823,205,25
824,205,15
825,205,95
826,205,30
827,205,40
828,205,5
829,205,70
830,205,0
831,205,75
832,205,95
833,205,90
834,205,0
835,205,10
836,205,30
837,205,10
838,205,0
839,210,70
840,210,30
841,210,5
842,210,45
843,210,25
844,210,75
845,210,15
846,210,0
847,210,0
848,210,90
849,210,30
850,210,25
851,210,15
852,210,35
853,210,0
854,210,20
855,210,60
856,210,25
857,210,15
858,210,55
859,210,20
860,210,80
861,210,25
862,210,95
863,215,0
864,215,95
865,215,55
866,215,80
867,215,80
868,215,55
869,215,45
870,215,90
871,215,95
872,215,70
873,215,35
874,215,60
875,215,70
876,215,50
877,215,0
878,215,70
879,215,70
880,215,75
881,215,75
882,215,90
883,215,35
884,215,90
885,215,5
886,215,95
887,215,70
888,215,50
889,215,50
890,215,5
891,215,15
892,215,75
893,215,20
894,220,75
895,220,25
896,220,90
897,220,30
898,220,55
899,220,45
900,220,75
901,220,5
902,220,25
903,220,50
904,220,55
905,220,40
906,220,55
907,220,85
908,220,40
909,220,40
910,220,5
911,220,35
912,220,40
913,225,5
914,225,15
915,225,25
916,225,50
917,225,55
918,225,50
919,225,75
920,225,35
921,225,35
922,225,60
923,225,5
924,225,45
925,225,20
926,225,85
927,225,5
928,230,50
929,230,85
930,230,80
931,230,20
932,230,85
933,230,25
934,230,95
935,230,5
936,230,95
937,230,60
938,230,35
939,230,95
940,230,60
941,230,25
942,230,90
943,230,25
944,230,70
945,230,95
946,230,15
947,230,40
948,235,65
949,235,90
950,235,0
951,235,90
952,235,25
953,235,10
954,235,85
955,235,70
956,235,50
957,235,5
958,235,50
959,235,75
960,235,85
961,235,30
962,235,75
963,235,90
964,235,0
965,235,35
966,235,75
967,240,85
968,240,50
969,240,0
970,240,20
971,240,25
972,240,15
973,240,50
974,240,70
975,240,0
976,240,95
977,240,20
978,240,70
979,240,70
980,240,50
981,245,40
982,245,20
983,245,30
984,245,50
985,245,30
986,245,20
987,245,65
988,245,60
989,245,65
990,245,40
991,245,40
992,245,5
993,245,40
994,245,0
995,245,40
996,245,45
997,245,15
998,245,95
999,245,85
1000,245,95
